ID,,
704,0.8,0
705,2,0
706,1.5,0
707,1.4,0
708,0.75,0
709,0.56,0
710,0.8,0
711,1.71,0
712,0.57,0
713,0.6,0
714,2,0
715,1.5,0
716,0.83,0
717,1.19,0
718,1.33,0
719,1.05,0
720,0.63,0
722,0.96,0
723,0.88,0
724,1.22,0
725,0.79,0
726,1.21,0
727,0.52,0
728,0.83,0
729,1.05,0
730,1.26,0
731,1.14,0
732,1.45,0
733,1.07,0
734,1.23,0
735,1.04,0
736,1.13,0
737,0.71,0
738,1.1,0
741,0.94,0
742,0.87,0
743,1,0
745,1,0
746,1.39,0
747,1.46,0
748,1.06,0
749,0.94,0
750,0.5,0
751,0.94,0
752,1.5,0
753,1.12,0
754,0.43,0
755,1.29,0
756,1,0
757,0.44,0
759,0.75,0
760,1.8,0
761,0.72,0
762,0.94,0
763,0.88,0
764,0.29,0
765,1.42,0
766,2,0
767,1.07,0
768,1.58,0
769,0.52,0
770,0.89,0
771,0.6,0
775,1.27,0
776,0.71,0
777,1.27,0
778,1.47,0
779,1.91,0
780,1.14,0
781,0.82,0
782,1.05,0
783,1.58,0
784,1.25,0
785,0.72,0
786,0.65,0
787,1,0
788,1.11,0
790,0.73,0
791,0.67,0
792,1,0
793,1.06,0
794,1.77,0
795,0.65,0
796,1.53,0
797,0.33,0
798,0.33,0
799,0.4,0
800,0.17,0
801,0.8,0
802,4,0
803,5,0
804,10,0
805,1.6,0
806,1,0
807,2.25,0
808,2,0
809,0.75,0
810,0.14,0
812,1.5,0
813,0.14,0
815,2,0
816,0.67,0
818,1.33,0
819,1.17,0
820,1.43,0
821,0.38,0
822,0.83,0
823,0.5,0
824,0.57,0
826,0.86,0
827,0.57,0
828,0.5,0
829,1.8,0
830,0.6,0
831,2.25,0
832,2,0
833,0.62,0
834,0.67,0
835,1.13,0
836,1.05,0
837,1.21,0
838,1.05,0
839,1.04,0
840,1.35,0
841,1.22,0
842,1,0
843,1.13,0
844,1.4,0
845,0.71,0
846,1.13,0
847,0.86,0
848,0.74,0
849,1,0
850,0.92,0
851,0.41,0
852,0.83,0
853,1.32,0
854,0.7,0
855,1.94,0
856,1.23,0
857,0.81,0
858,0.69,0
859,1.43,0
860,1,0
861,0.85,0
862,1.13,0
864,1.1,0
865,1.09,0
866,0.45,0
867,0.44,0
868,0.38,0
869,0.63,0
870,3,0
871,1.8,0
872,2.88,0
873,1.18,0
874,0.87,0
875,0.58,0
876,0.84,0
877,1.3,0
878,1,0
879,1.44,0
880,1,0
881,1.16,0
882,2.67,0
884,1.2,0
885,2.3,0
886,2.75,0
887,0.33,0
888,0.38,0
889,0.71,0
890,0.5,0
891,1.12,0
892,1.05,0
893,1.32,0
894,1.78,0
895,0.83,0
896,0.69,0
897,0.85,0
898,0.7,0
899,0.5,0
900,0.57,0
901,2,0
902,3.5,0
903,0.6,0
904,0.88,0
905,0.86,0
906,0.67,0
907,0,0
908,1.8,0
909,1.38,0
910,1.71,0
911,0.25,0
912,0.44,0
913,1.83,0
914,1.11,0
915,1.16,0
916,0.89,0
917,0.77,0
918,1.73,0
919,1.32,0
920,0.55,0
921,1,0
922,0.79,0
923,0.96,0
924,1.36,0
925,1.33,0
926,0.64,0
927,0.97,0
928,1.19,0
929,1.29,0
930,0.47,0
931,1,0
932,0.5,0
933,1.8,0
934,0.56,0
935,1.4,0
936,1,0
937,1.14,0
938,1.14,0
939,0.86,0
940,0.59,0
941,1.1,0
942,0.71,0
943,1.24,0
944,1.12,0
945,1.75,0
946,0.91,0
947,1.23,0
948,0.88,0
949,1.22,0
950,1.22,0
951,0.96,0
952,0.74,0
953,0.81,0
954,1.04,0
955,1.05,0
956,1,0
957,1.5,0
958,1.05,0
959,0.92,0
960,0.96,0
961,0.84,0
962,0.79,0
963,1.17,0
964,0.67,0
965,0.43,0
966,1,0
967,1.5,0
968,0.6,0
969,1.8,0
970,0.6,0
971,1.35,0
972,0.96,0
973,1.05,0
974,0.87,0
975,0.91,0
976,0.81,0
977,1.1,0
979,1.04,0
980,0.69,0
981,1.1,0
982,0.59,0
983,1.12,0
984,1,0
985,1.09,0
986,1.26,0
987,1.42,0
988,0.96,0
989,0.71,0
990,1.45,0
991,0.54,0
992,1.1,0
993,1.26,0
994,0.81,0
996,1.33,0
997,1,0
998,0.85,0
999,0.62,0
1000,0.75,0
1001,1.05,0
1002,1.1,0
1003,1,0
1004,2,0
1005,0.62,0
1006,1,0
1007,0.88,0
1008,0.57,0
1009,0.71,0
1010,2,0
1011,1.17,0
1012,1.33,0
1013,0.8,0
1014,1.15,0
1015,1.14,0
1016,1.14,0
1017,0.81,0
1018,0.86,0
1019,0.95,0
1020,1.21,0
1021,0.75,0
1022,0.62,0
1023,0.62,0
1024,0.43,0
1025,1.2,0
1026,1.25,0
1027,1.6,0
1028,2.4,0
1029,0.77,0
1030,0.61,0
1031,0.8,0
1032,0.73,0
1033,0.78,0
1034,2.38,0
1035,1.05,0
1036,1.57,0
1037,0.88,0
1038,0.75,0
1039,1.05,0
1040,0.54,0
1041,1.5,0
1042,1.15,0
1043,1.56,0
1044,1,0
1045,0.86,0
1046,1,0
1047,0.83,0
1049,0.38,0
1050,1.2,0
1051,1.6,0
1053,2,0
1054,0.67,0
1055,0.7,0
1056,1.08,0
1057,0.72,0
1058,0.84,0
1059,1,0
1060,1.14,0
1061,1.8,0
1062,0.95,0
1063,1.83,0
1064,0.57,0
1065,1.33,0
1066,0.57,0
1067,1.33,0
1068,1.14,0
1069,0.62,0
1070,0.83,0
1071,1.25,0
1073,1.53,0
1075,1.59,0
1076,0.83,0
1077,0.55,0
1078,1,0
1079,0.59,0
1080,1.04,0
1081,1.23,0
1082,0.65,0
1083,0.84,0
1084,0.87,0
1085,1.05,0
1086,1.5,0
1087,0.87,0
1088,1.1,0
1089,0.7,0
1090,0.6,0
1091,1.29,0
1092,0.22,0
1093,0.83,0
1094,0.57,0
1095,3.4,0
1096,1.67,0
1097,1.53,0
1098,0.7,0
1099,1.25,0
1100,0.8,0
1101,1.09,0
1102,1.09,0
1103,1.04,0
1104,0.78,0
1105,0.81,0
1106,0.95,0
1107,1.29,0
1110,1.05,0
1111,1.32,0
1112,0.74,0
1113,1.63,0
1114,0.44,0
1115,1,0
1116,1.47,0
1117,1.22,0
1118,1.16,0
1119,1.08,0
1120,0.86,0
1121,0.43,0
1122,0.88,0
1123,1.33,0
1124,0.5,0
1125,3,0
1126,1.4,0
1127,0.71,0
1128,0.43,0
1129,0.5,0
1130,0.86,0
1131,0.44,0
1132,0.5,0
1133,0.62,0
1134,2.33,0
1135,0.86,0
1136,0.88,0
1137,1.8,0
1138,1.29,0
1139,0.52,0
1140,0.86,0
1142,0.74,0
1144,0.96,0
1145,0.91,0
1147,2.06,0
1148,1,0
1149,1.45,0
1150,1.41,0
1151,1.1,0
1152,1.05,0
1153,1.77,0
1154,0.62,0
1156,0.68,0
1157,0.79,0
1158,0.96,0
1159,2.2,0
1160,0.93,0
1161,1.15,0
1162,0.89,0
1163,0.71,0
1164,0.9,0
1166,0.82,0
1167,0.74,0
1168,1.45,0
1169,1.05,0
1170,1.36,0
1171,1.13,0
1172,0.77,0
1173,0.79,0
1174,0.89,0
1175,0.77,0
1176,1,0
1177,1.6,0
1178,0.92,0
1179,1.09,0
1180,0.58,0
1181,1,0
1183,0.87,0
1184,1.17,0
1185,0.44,0
1186,0.71,0
1187,1,0
1188,3.75,0
1189,1.11,0
1190,0.67,0
1191,0.88,0
1192,0.83,0
1193,1.67,0
1194,0.71,0
1196,0.88,0
1197,0.89,0
1198,0.5,0
1199,0.88,0
1200,1,0
1201,1.83,0
1202,1.25,0
1203,1.61,0
1204,0.83,0
1206,0.86,0
1207,0.57,0
1208,1.16,0
1209,1.25,0
1210,0.64,0
1211,0.58,0
1212,1.3,0
1213,0.88,0
1214,1.5,0
1215,1,0
1216,0.81,0
1217,0.91,0
1218,1.14,0
1219,1.17,0
1220,1.09,0
1221,1.12,0
1222,1.33,0
1223,0.58,0
1224,1,0
1225,0.93,0
1226,0.92,0
1227,0.57,0
1228,1.06,0
1230,0.83,0
1231,0.68,0
1232,1.58,0
1233,1.41,0
1234,1.75,0
1235,0.74,0
1236,1.64,0
1237,1.56,0
1238,0.89,0
1240,1.35,0
1241,0.57,0
1242,1.17,0
1243,0.82,0
1244,0.54,0
1245,0.71,0
1246,0.83,0
1247,0.5,0
1248,1,0
1249,1.4,0
1250,1.2,0
1251,0.8,0
1252,2,0
1253,1.31,0
1254,1.4,0
1255,2.2,0
1256,1.19,0
1257,0.57,0
1258,0.72,0
1259,0.67,0
1260,0.81,0
1261,0.96,0
1262,0.88,0
1263,0.96,0
1264,1.19,0
1265,1.08,0
1266,0.68,0
1267,1.11,0
1268,1.14,0
1269,0.52,0
1270,0.91,0
1271,2.23,0
1272,1.29,0
1273,0.88,0
1274,0.81,0
1275,1.61,0
1276,0.58,0
1277,1.67,0
1278,0.38,0
1279,0.57,0
1280,0.57,0
1281,1.25,0
1282,3.5,0
1283,1,0
1284,0.43,0
1285,1.67,0
1286,0.14,0
1287,1,0
1288,0.25,0
1289,2.5,0
1290,1.17,0
1291,1.2,0
1292,1,0
1293,1.12,0
1295,1.67,0
1296,1,0
1297,2,0
1298,0.5,0
1299,0.86,0
1300,0.75,0
1301,0.88,0
1302,1,0
1303,0.52,0
1304,0.79,0
1305,1.1,0
1306,0.67,0
1307,1.09,0
1308,1.56,0
1310,1.56,0
1311,0.96,0
1312,1.35,0
1313,0.61,0
1315,1.14,0
1316,1.09,0
1317,0.73,0
1318,1.09,0
1319,1.18,0
1320,0.81,0
1321,0.66,0
1322,0.71,0
1323,0.79,0
1324,1.55,0
1325,1.5,0
1326,1.3,0
1327,1.05,0
1328,1.35,0
1329,0.64,0
1330,0.85,0
1331,0.95,0
1332,1.04,0
1333,1.05,0
1334,1,0
1335,1.2,0
1336,1.18,0
1337,0.75,0
1339,1.38,0
1340,1,0
1341,0.83,0
1342,1.45,0
1343,0.77,0
1344,0.76,0
1345,0.91,0
1346,1.63,0
1347,1.45,0
1348,1.74,0
1349,0.54,0
1350,1,0
1351,0.53,0
1352,0.81,0
1353,1.13,0
1354,1.06,0
1355,1.33,0
1356,0.95,0
1357,1.14,0
1358,0.72,0
1359,0.68,0
1360,1.04,0
1361,1,0
1363,0.43,0
1364,0.5,0
1365,0.57,0
1366,1.17,0
1367,3.67,0
1368,2,0
1369,0.5,0
1370,1,0
1371,0.88,0
1372,1,0
1373,0.56,0
1374,0.57,0
1375,1.5,0
1376,1.14,0
1377,1.5,0
1378,0.78,0
1379,1.61,0
1380,0.88,0
1381,1.72,0
1382,1,0
1383,0.73,0
1384,1.05,0
1385,0.62,0
1386,1.39,0
1387,1.79,0
1388,1.16,0
1389,0.62,0
1390,0.7,0
1391,1.09,0
1392,0.82,0
1393,0.8,0
1394,1.6,0
1395,0.57,0
1396,0.38,0
1397,0.86,0
1398,2,0
1399,1,0
1401,1,0
1404,1.33,0
1405,0.91,0
1406,0.58,0
1407,0.75,0
1408,0.86,0
1409,1.56,0
1410,1.65,0
1411,0.78,0
1412,1.18,0
1413,0.68,0
1414,0.95,0
1415,0.54,0
1416,0.71,0
1417,1.5,0
1419,1.28,0
1420,1.11,0
1421,2,0
1422,0.5,0
1423,0.33,0
1424,0.5,0
1425,0.43,0
1426,0.75,0
1427,3,0
1428,2.67,0
1429,2.67,0
1430,4.67,0
1431,1,0
1432,0.8,0
1433,0.5,0
1434,0.71,0
1436,0.83,0
1437,0.83,0
1438,0.5,0
1439,1.28,0
1440,1.05,0
1441,0.66,0
1442,0.63,0
1443,1.14,0
1444,1.23,0
1445,1.2,0
1446,1,0
1447,1.14,0
1448,1,0
1449,0.86,0
1450,0.83,0
1453,0.86,0
1454,1.4,0
1455,0.86,0
1456,1,0
1457,1.44,0
1458,0.84,0
1459,1.45,0
1460,0.95,0
1461,0.96,0
1462,0.76,0
1463,1,0
1464,0.79,0
1465,1.48,0
1466,0.91,0
1467,1.43,0
1468,0.88,0
1470,0.74,0
1471,0.67,0
1472,1.33,0
1473,0.82,0
1474,1,0
1475,1.43,0
1476,0.91,0
1477,1.26,0
1479,0.94,0
1480,0.83,0
1482,1,0
1483,0.82,0
1484,0.79,0
1485,0.96,0
1486,1.27,0
1487,1.12,0
1488,1,0
1489,1,0
1490,0.66,0
1493,1.24,0
1495,1.23,0
1496,1.03,0
1497,1.17,0
1498,0.78,0
1499,0.77,0
1500,0.79,0
1501,1.18,0
1502,1.13,0
1503,1.38,0
1504,1.04,0
1507,0.88,0
1508,1.18,0
1509,1.22,0
1510,0.56,0
1511,0.92,0
1513,0.97,0
1514,0.62,0
1515,0.72,0
1516,0.56,0
1517,1,0
1518,1.21,0
1519,1.17,0
1520,1.12,0
1522,2.44,0
1523,1,0
1524,0.67,0
1525,0.29,0
1526,0.5,0
1527,0.75,0
1528,3.67,0
1529,1,0
1531,2,0
1532,1.14,0
1533,0.67,0
1534,0.57,0
1535,0.44,0
1537,1,0
1538,0.71,0
1539,2,0
1541,2.75,0
1542,0.71,0
1543,1,0
1544,0.5,0
1545,0.43,0
1546,0.4,0
1547,2,0
1548,2.33,0
1549,1.83,0
1550,1.05,0
1551,1.64,0
1552,0.78,0
1553,1,0
1554,1.62,0
1555,0.68,0
1556,0.82,0
1557,0.81,0
1558,1.17,0
1561,0.71,0
1562,1.31,0
1563,0.17,0
1564,1.67,0
1565,1,0
1566,0.8,0
1567,2,0
1569,0.62,0
1570,0.83,0
1571,0.88,0
1572,0.57,0
1573,3,0
1574,0.67,0
1575,1.5,0
1577,1,0
1578,2,0
1579,0.67,0
1580,1.6,0
1581,1.67,0
1582,0.57,0
1583,1.14,0
1584,0.57,0
1585,0.29,0
1586,1.26,0
1587,0.55,0
1588,0.71,0
1589,0.77,0
1590,1.21,0
1591,1.08,0
1592,1.43,0
1593,1.19,0
1594,1.23,0
1595,1.29,0
1596,0.78,0
1597,1.3,0
1598,0.87,0
1599,0.79,0
1600,0.74,0
1601,1.08,0
1602,0.91,0
1603,0.92,0
1604,0.82,0
1605,1.17,0
1606,1.11,0
1608,0.94,0
1609,1.35,0
1610,0.89,0
1611,1.16,0
1612,1.36,0
1613,1.35,0
1614,0.88,0
1615,0.76,0
1616,0.77,0
1617,1.08,0
1619,0.81,0
1620,0.96,0
1621,0.96,0
1622,0.71,0
1623,1.2,0
1624,1.32,0
1625,1.04,0
1626,0.79,0
1627,1,0
1628,0.48,0
1629,0.61,0
1630,0.68,0
1631,0.9,0
1632,1.25,0
1633,2.36,0
1635,0.95,0
1636,2,0
1639,1,0
1640,1,0
1641,1.43,0
1642,0.75,0
1643,0.78,0
1644,2.67,0
1645,0.71,0
1646,0.3,0
1647,1,0
1648,0.38,0
1649,1.67,0
1650,0.5,0
1651,1,0
1652,1.4,0
1653,1,0
1654,1.5,0
1655,0.93,0
1656,0.63,0
1657,0.71,0
1658,1.14,0
1659,1.33,0
1660,0.96,0
1661,1.22,0
1662,1.27,0
1663,0.5,0
1664,0.62,0
1665,0.67,0
1666,0.71,0
1667,1.79,0
1668,1.83,0
1669,0.88,0
1670,2.17,0
1671,0.54,0
1672,0.9,0
1673,0.88,0
1674,0.5,0
1675,2.17,0
1676,1.29,0
1677,1.44,0
1678,1.15,0
1679,1.1,0
1680,1,0
1681,0.8,0
1682,1.44,0
1683,0.78,0
1684,0.74,0
1685,1,0
1686,1.24,0
1687,0.67,0
1688,2,0
1689,4.33,0
1690,1.4,0
1692,1.17,0
1693,0.5,0
1694,0.12,0
1695,0.38,0
1696,0.71,0
1697,0.71,0
1699,0.88,0
1701,0.62,0
1702,1.33,0
1703,1,0
1704,1.6,0
1705,1.17,0
1707,0.63,0
1710,1.35,0
1711,1,0
1713,1,0
1714,0.64,0
1715,1.16,0
1717,1.52,0
1718,0.82,0
1719,0.96,0
1720,1.08,0
1721,0.7,0
1722,0.63,0
1723,1.17,0
1724,1.18,0
1725,1.22,0
1726,1.17,0
1727,0.82,0
1728,1.13,0
1729,1.29,0
1730,0.73,0
1731,1.3,0
1732,0.87,0
1733,1.22,0
1734,0.74,0
1735,0.63,0
1739,0.88,0
1740,0.93,0
1742,0.85,0
1743,1.12,0
1744,1,0
1746,1.33,0
1747,1.4,0
1748,0.83,0
1749,1.11,0
1750,1.08,0
1752,0.74,0
1753,1.92,0
1754,1,0
1755,0.83,0
1756,0.91,0
1757,0.96,0
1759,1.14,0
1760,0.55,0
1762,1,0
1765,1.3,0
1767,1.1,0
1769,1.32,0
1770,0.83,0
1771,1.17,0
1772,0.17,0
1773,0.17,0
1777,0.71,0
1779,1.67,0
1780,1,0
1782,2,0
1783,1.8,0
1784,0.57,0
1785,1.29,0
1787,0.75,0
1788,4.33,0
1789,0.44,0
1791,0.62,0
1792,0.71,0
1793,1.38,0
1794,0.92,0
1795,0.61,0
1796,0.85,0
1797,1,0
1798,1.37,0
1799,1.43,0
1801,1.29,0
1804,0.81,0
1805,1.14,0
1806,1.39,0
1807,0.88,0
1809,1,0
1810,0.65,0
1811,0.74,0
1812,1.09,0
1814,1.12,0
1816,0.73,0
1817,0.42,0
1820,0.93,0
1821,0.68,0
1822,1.88,0
1824,1.33,0
1825,1.47,0
1826,1.24,0
1827,1.48,0
1829,0.76,0
1830,1.42,0
